a884a000	MainField_Enemy_Moriblin_Junior_649983064	1
a42ea500	MainField_Obj_Mineral_B_01_400646827	1
5144a500	MainField_Obj_Mineral_A_01_4025381790	1
77b3a900	Open_Dungeon009	1
e320aa00	MainField_TBox_Field_Stone_2335392690	1
275aab00	MainField_KibakoDesert_Contain_01_895869769	1
c593ab00	DarkWoods_Dungeon	1
6effab00	Npc_Zora002_Money	1
c96bac00	Horse_AmiiboUidHash	16
7808af00	MainField_Item_Mushroom_D_2634667715	1
b497af00	MainField_Item_Plant_F_1334620358	1
7850b200	MainField_Barrel_3049681596	1
c4a7b200	MainField_Item_Mushroom_D_4291264909	1
82cfb200	MainField_Enemy_Bokoblin_Guard_Junior_1824306896	1
0e02b300	MainField_Enemy_Lizalfos_Middle_2872737235	1
2cc5b400	MarioClubTestDungeon_Weapon_Sword_051_2017098428	1
b49db500	RemainsWind_UnderLeftWing	1
309db700	MainField_Animal_Fish_G_1217592129	1
00f4b700	Demo117_0	1
33d7b800	MainField_WeaponDrop_3638033846	1
6cc0b900	MainField_Obj_LiftRockWhite_A_01_2165164873	1
64a3bb00	MainField_Weapon_Lsword_003_493588007	1
099dbc00	Clear_Dungeon012	1
584dbd00	NPC_oasis065_Armor_008_Upper	3
70d8be00	MainField_Enemy_Lizalfos_Senior_2090677285	1
355bbf00	Npc_SourthernVillage004_FishTalk	1
3a5bbf00	Npc_Attacked_006_DLC2nd_Item_Enemy_28	3
37b3bf00	MainField_Item_Mushroom_D_2941906369	1
1ab7c000	MainField_WeaponDrop_618093973	1
fcafc200	MarioClubTestDungeon_Animal_Fish_E_812795047	1
011cc300	Location_Dungeon107	3
2123c300	IsGet_Item_Mushroom_Template	1
1bccc400	MainField_Item_Fruit_A_2161460933	1
169ec600	AmountRupeeForRevivalFountain2	3
2ae8c900	MainField_Weapon_Sword_021_2603760569	1
e9c0ce00	TreasureHunt_touzoku08_Activated	1
182ad100	MainField_Enemy_Moriblin_Middle_933089512	1
3ff4d200	MainField_Enemy_Bokoblin_Middle_3057996548	1
68f3d300	PorchTime_Armor_153_Lower	3
874fd700	MainField_TwnObj_Village_HatenoPot_A_M_Act_01_2883427906	1
34e6d700	EquipTime_Armor_173_Head	3
27fed800	MarioClubTestDungeon_Weapon_Shield_037_3485268709	1
171dda00	MainField_WeaponDrop_1985877316	1
e75bda00	MainField_Enemy_Golem_Little_Ice_1314806381	1
6482de00	IsRegisteredPictureBook_Weapon_Spear_028	1
ad8ede00	MainField_Weapon_Shield_021_2457001691	1
ac78df00	FironeMini_HeartPond_PresentFlower	1
f3abe100	MainField_Enemy_Lizalfos_Middle_4274734637	1
728ee200	MainField_Animal_Doe_A_304861219	1
63dce200	Dungeon034_SmallKey03	1
5292e300	MarioClubTestDungeon_Item_Fruit_B_1813674852	1
1dc9e400	MainField_Weapon_Bow_011_941765605	1
a821e700	MainField_DgnObj_DungeonEntranceSP_3357761325	1
1d8ae700	MainField_Animal_Heron_A_3681510223	1
4db9eb00	MainField_Obj_RockBroken_A_02_2323055119	1
6b27f000	MainField_Obj_LiftRockWhite_A_01_3302187733	1
975bf000	MainField_Item_Mushroom_J_1783336863	1
a08cf000	MainField_Enemy_Bokoblin_Senior_933659928	1
027ff100	MainField_Item_Mushroom_D_3794790090	1
2282f100	MainField_Item_Fruit_B_404908280	1
472cf200	MainField_Obj_FireWoodBundle_3945276729	1
0b61f700	MainField_Item_Fruit_E_2398540844	1
be02f800	MainField_Animal_Fish_H_1819059081	1
eed1f800	MainField_LinkTagOr_1117647763	1
b5f4f800	MainField_TBox_Field_Stone_3068312845	1
f099fa00	MainField_Obj_MineralBury_A_01_1297894409	1
a6e8fb00	MainField_Weapon_Lsword_004_453676059	1
7e3cfc00	Ichigeki_EnemyDead_Plain_09	1
b7fffc00	MainField_Item_Mushroom_B_524131835	1
e068fd00	PorchTime_Weapon_Shield_006	3
c3cfff00	MainField_Obj_ArrowNormal_A_01_1548825902	1
36760101	Location_Dungeon007	3
6b9a0201	MarioClubTestDungeon_Weapon_Shield_002_3207706183	1
c4f00201	MainField_Weapon_Lsword_004_730195154	1
c4710301	MainField_WeaponDrop_1650780151	1
c88a0501	MainField_Animal_Insect_R_2125031899	1
12ef0501	MainField_Npc_HiddenKorokFly_3032367431	1
80ce0a01	MainField_Obj_Mineral_B_01_941806889	1
019a0b01	IsGet_Weapon_Bow_014	1
08050c01	IsNewPictureBook_Weapon_Bow_009	1
221c0c01	MainField_Item_Fruit_I_3185551417	1
35240d01	MainField_Obj_Mineral_A_01_4093429254	1
8c3f0d01	AocField_Obj_BreakBoxIron_100enemy_265164775	1
2c8d0d01	MainField_Animal_LittleBird_B_1802095385	1
8a111001	MainField_DgnObj_EntranceTerminal_A_01_449814471	1
a1b11201	MainField_Item_Mushroom_D_59936668	1
04021501	MainField_TwnObj_AncientCandlePoleRoofOff_A_01_2174197046	1
ed0a1701	MainField_Animal_Fish_L_1755034435	1
26f81801	PorchTime_Armor_037_Head	3
0ebb1a01	Npc_Assassin_010	1
ca2d1b01	MainField_Obj_LiftRockGerudo_A_01_2489294271	1
c1312001	MainField_Item_Fruit_A_1818487874	1
63b52501	Dungeon135_SmallKey07	1
fe8c2701	Enter_Dungeon079	1
9f932801	IsGet_Item_PlantGet_O	1
a3922901	SmallGoddess_Camera_First	1
73a72a01	MainField_Weapon_Lsword_031_3027841563	1
fd882c01	MainField_Item_Fruit_G_3554352363	1
9d642e01	MainField_Item_Mushroom_D_3348174179	1
ac962f01	HatenoMini_CameraBoy_Ready	1
328e3001	MainField_Animal_Insect_S_2055315760	1
2a9a3001	MarioClubTestDungeon_Weapon_Shield_009_504365537	1
59763101	IsGet_Weapon_Spear_007	1
b3233401	MainField_Item_Mushroom_D_1039450604	1
e34b3701	MainField_Weapon_Sword_041_3686635822	1
f7f53701	MainField_Obj_MineralBury_A_01_2297903084	1
610a3901	AocField_Kibako_Contain_100enemy_808502728	1
23043b01	AocField_Enemy_Bokoblin_Junior_2543478489	1
6f673e01	MainField_Enemy_Bokoblin_Middle_2322393558	1
22c04101	MainField_Item_Mushroom_D_1519637764	1
b6874401	MainField_Weapon_Shield_021_2572393317	1
599d4501	Location_AnoleTunnel	3
328d4601	MainField_TBox_Field_Stone_91802921	1
c9fa4801	Dungeon031_SmallKey00	1
07394901	MainField_Item_Fruit_A_3806132567	1
52ac4901	MainField_Obj_LiftRockGerudo_A_01_2095161331	1
fb314b01	MainField_Enemy_Chuchu_Electric_Senior_548170311	1
02884f01	MainField_Enemy_Bokoblin_Senior_4214846788	1
6a7a5101	MainField_Item_Fruit_H_1024392328	1
f5ee5101	MainField_Item_Fruit_A_1636030857	1
061c5201	MainField_Item_Mushroom_E_1165991236	1
5b7f5201	MainField_WeaponDrop_2660121770	1
b17b5301	IsPlayed_Demo815_0	1
5bc15301	IsNewPictureBook_Weapon_Sword_035	1
27515501	MainField_WeaponDrop_72224583	1
09615501	MainField_Obj_LiftRockWhite_A_01_436957202	1
a2375701	AocField_Obj_BreakBoxIron_100enemy_3228380297	1
82175901	MainField_WallCrack_1830418384	1
81395901	CDungeon_TBox_Dungeon_Stone_4223476174	1
cbb35901	MainField_Enemy_Keese_1043864812	1
50595b01	MainField_Enemy_Giant_Junior_3337886442	1
5ce35c01	MainField_Enemy_Golem_Little_Fire_3728812696	1
662c5e01	Npc_Zora015_Armor	1
bbe95f01	MainField_WeaponDrop_463568543	1
a2b56101	MainField_LinkTagAnd_4177361368	1
455e6301	CompleteTreasure_Dungeon039	1
df0b6401	MainField_Animal_WildDuck_A_1175493322	1
7d7f6401	CDungeon_TBox_Dungeon_Stone_2441275272	1
15fe6401	MainField_IsDefeat_Enemy_Golem_Middle_3273877672	1
3b2a6501	MainField_WeaponDrop_377547942	1
ac4d6601	PorchTime_Armor_226_Upper	3
7a056901	MainField_Animal_Fish_I_2179083928	1
78256a01	MainField_Animal_WildDuck_A_783901976	1
40d96b01	Open_Dungeon109	1
67c66c01	MainField_Animal_Fish_G_4196268341	1
f3d56d01	MainField_Item_Mushroom_D_391935372	1
baf96e01	MainField_Item_Mushroom_M_3608977203	1
1a567001	MainField_WeaponDrop_243070540	1
56727101	MainField_Obj_Mineral_A_01_710772569	1
2e847201	MainField_IceWall_2353950179	1
d35c7301	MainField_WeaponDrop_2136845834	1
afc97301	MainField_Enemy_Lizalfos_Electric_2087762100	1
92d17301	MainField_Item_Plant_O_2562105255	1
379e7501	Demo116_0	1
cbfc7601	MainField_TreasureSpot_00_2200654171	1
db1c7701	PictureBookSize_Item_FishGet_C	3
46987801	Test_Npc_MamonoShop_Armor_056_Head	3
a3c67901	MainField_Obj_Mineral_C_01_3313382987	1
1a967a01	MainField_Item_Mushroom_J_869102227	1
b2047c01	MainField_Obj_Mineral_C_01_1830969140	1
2bef7c01	Test_Musician014	1
2f887d01	MainField_Obj_Mineral_A_01_677758469	1
3ef77e01	Clear_Dungeon112	1
052c8601	MainField_LinkTagNOr_840813421	1
ed128701	MainField_Item_Plant_C_4137857059	1
7b768c01	MainField_Obj_Mineral_B_01_2844602811	1
dfc88d01	MainField_Obj_Mineral_A_01_3764294189	1
dbc38e01	IsRegisteredPictureBook_Animal_Insect_P	1
01118f01	IsRegisteredPictureBook_Item_Fruit_E	1
68549001	MainField_WeaponDrop_4246752370	1
c7df9101	IsGet_Item_Fruit_K	1
9d7a9301	ShieldofKolog_WeaponHide	1
2e409401	IsGet_Item_Roast_05	1
068c9401	AocField_Animal_Fish_A_3359327701	1
6d829501	Npc_Kakariko014_PlantM_SoldOut	1
652b9601	MainField_Enemy_Octarock_Desert_196352102	1
09d29801	MainField_Item_Mushroom_E_4136939077	1
d3389b01	MainField_Item_Plant_A_2931635261	1
1c399b01	AocField_TBox_Dungeon_Stone_3509277471	1
45139f01	MainField_Animal_Fish_M_3084559985	1
9553a001	MainField_Item_Mushroom_D_577899448	1
46b5a201	MainField_Item_Mushroom_E_1353402095	1
8723a301	MainField_Item_Mushroom_E_3812268524	1
e738a301	MainField_Obj_BreakBoxIron_2851871269	1
4068a501	MainField_Enemy_Bokoblin_Senior_886079513	1
eab1a601	MainField_Item_Fruit_B_1872688478	1
41c3a601	MainField_Obj_Mineral_A_01_1371332794	1
2676a701	MainField_Npc_HiddenKorokGround_1559946760	1
3224a801	MarioClubTestDungeon_Weapon_Sword_048_2438586249	1
0123ab01	MainField_TBox_Field_Stone_606035849	1
8095ad01	MainField_Animal_Doe_A_606236274	1
c487b001	MainField_Item_Mushroom_L_1215587000	1
2d11b201	MainField_WeaponDrop_1845356714	1
5b13b401	MainField_Item_Plant_O_2597905411	1
52dfb601	MainField_Item_Plant_O_442776787	1
391bb701	MainField_OreDrop0_Enemy_Golem_Ice_189892196	1
3c34b901	MainField_Item_Plant_O_2874685454	1
f875b901	MainField_Item_Mushroom_D_3793397041	1
44edba01	FironeMini_TerribleThunder_Ready	1
c43bc001	MainField_Item_Mushroom_D_2336035204	1
c82ec401	MainField_Item_Plant_O_3784533325	1
0b7fc401	MainField_Item_Material_04_3844489704	1
cb06c701	RemainsFire_SmallKey02	1
eb08c801	MainField_Item_Plant_O_3882253648	1
40e1ca01	MainField_Item_Mushroom_E_2247332092	1
7a35cc01	MainField_TreasureSpot_00_4228193808	1
856ecc01	MainField_Item_Fruit_G_2185250386	1
70fdcc01	MainField_Item_Mushroom_D_267756199	1
af18d101	Dungeon032_SmallKey01	1
690ad601	IsPlayed_Demo601_0	1
0c40d601	AocField_WeaponDrop_231918048	1
fc95d601	MainField_Item_Fruit_D_2354760560	1
c2e2d601	MainField_Enemy_Keese_AllDay_1053216703	1
dd65db01	MainField_Item_Mushroom_L_1971072683	1
1a50dc01	HatenoNPC022_Reward	1
132fe001	MainField_Weapon_Shield_040_2553861918	1
2ecfe201	MainField_Item_Plant_E_4279784841	1
229be501	MainField_Item_Mushroom_D_3023343768	1
1886e701	MainField_Obj_MineralBury_A_01_3927481994	1
49beea01	Npc_TripMaster_07_Animal_Insect_T	3
a9f3ea01	MainField_Obj_Mineral_A_01_4232712909	1
3268ef01	MainField_Obj_ArrowNormal_A_01_3803281416	1
8076ef01	MainField_Item_Mushroom_D_3608724253	1
bc9bf001	MainField_Item_Fruit_G_3385116137	1
eb85f201	MainField_WeaponDrop_3165552876	1
2eb6f301	MainField_Animal_Crow_A_1714036779	1
9e68f401	IsPlayed_Demo041_0	1
3440f601	BalladOfHeroRito_Seek2ndDungeon	1
fb72f701	MainFieldDungeon_TwnObj_GanonGrudgeSolid_Eyeball_A_01_589237343	1
9394f701	MainField_Item_Material_05_3802674378	1
9059fe01	MainField_Enemy_Guardian_A_Fixed_Moss_2036635130	1
21c6fe01	IsGet_Item_Cook_B_04	1
37b7ff01	MainField_DgnObj_EntranceTerminal_A_01_3328811253	1
ebc40002	MainField_Item_Fruit_A_2081205773	1
efae0202	MainField_Item_Plant_B_1510623572	1
20610302	MainField_Obj_MineralBury_A_01_3401339291	1
ad040402	MainField_Obj_Mineral_A_01_618759776	1
4d0f0602	MainField_Animal_Fish_H_2183376153	1
8e110a02	MainField_Kibako_Contain_01_1150147848	1
932f0c02	MainField_Item_Fruit_C_2825905142	1
7ccb0c02	MainField_Obj_Mineral_A_01_4223081610	1
4dfe0d02	EquipTime_Weapon_Sword_080	3
bf790e02	Npc_Road_010_Item_Material_06	3
aa641002	MainField_Enemy_Bokoblin_Guard_Junior_TreeHouseTop_4154249897	1
42041102	UMiiVillage_NPC009_First	1
5b0b1202	MainField_WeaponDrop_1400316398	1
88cb1302	MainField_Animal_Insect_H_1628727223	1
4bcb1602	MainField_Item_Plant_O_2352705065	1
aed01602	MainField_Kibako_Contain_01_2995943039	1
e5d51602	MainField_Obj_MineralBury_A_01_773884351	1
ee0c1702	MainField_WeaponDrop_3850683841	1
11251b02	MainField_Item_Fruit_H_1557402435	1
01491e02	MainField_TreasureSpot_00_456524586	1
c65c2002	MainField_Animal_Fish_G_1302460834	1
883b2102	MainField_Item_Plant_O_4187648404	1
a5ca2102	MainField_Item_Material_04_1594531345	1
b2492202	MainFieldDungeon_TwnObj_GanonGrudgeSolid_Eyeball_A_01_3654132759	1
20582202	EquipTime_Armor_126_Head	3
0ade2202	MainField_WallCrack_3051815056	1
19e12202	MainField_Enemy_Bokoblin_Junior_2151389425	1
4c5e2602	MainField_Enemy_Keese_AllDay_2156798233	1
1cc22802	MapTower_08	1
70372d02	IsGet_AncientArrow	1
86ad2d02	MainField_Obj_Mineral_C_01_3876663549	1
a5e22d02	MainField_Item_Fruit_A_4025588848	1
120e2e02	MainField_Npc_HiddenKorokGround_196795324	1
81ec3002	MainField_WeaponDrop_387501742	1
96fb3302	MainField_Enemy_Keese_AllDay_2441985259	1
31c03b02	MainField_Animal_Pigeon_B_2157026369	1
5a994102	MainField_TBox_Field_Stone_1351790075	1
906e4202	CompleteTreasure_Dungeon083	1
86954202	MainField_Item_Mushroom_M_626508684	1
59774302	MainField_Obj_BreakBoxIron_1424946315	1
a8c34502	MainField_Item_Mushroom_E_1801022249	1
27df4502	MainField_Enemy_Bokoblin_Junior_2839584475	1
636a4602	IsGet_Armor_196_Head	1
16f54702	IsGet_Item_Cook_K_09	1
b8324b02	MamonoShop_BigEnemy_Golem_Mamonoshop_BigEnemy_Golem_Step1	1
a0854c02	MainField_Animal_Elk_A_4184833501	1
3b6b4d02	IsGet_Item_Cook_E_03	1
2f5e4e02	IsGet_Armor_500_Lower	1
ec884e02	MainField_WeaponDrop_3207893704	1
b6c14e02	Dungeon035_SmallKey00	1
01bd5002	MainField_TBox_Field_Iron_1429812883	1
07de5202	IsPlayed_Demo603_0	1
06c75302	MainField_Animal_WildGoat_A_338763084	1
34a55402	PictureBookSize_Weapon_Lsword_003	3
8cf25502	MainField_Item_Mushroom_D_646825421	1
8a0b5602	MainField_Weapon_Shield_021_1993630992	1
c1285602	MainField_Animal_Heron_A_1547442859	1
60385702	Item_ElectricLevelAdd	3
d6dc5802	MainField_WeaponDrop_3319858707	1
5af75802	MainField_Animal_WildGoat_A_3184975960	1
14335d02	MainField_TBox_Field_Iron_4012685036	1
0fe45f02	MainField_LinkTagAnd_01162214799	1
0d1e6202	MainField_Npc_HiddenKorokFly_4111462616	1
1e996402	ZoraRelief_Check_09	1
21c06402	MainField_TreasureSpot_00_598388902	1
98436502	MainField_Animal_WildDuck_A_1667140235	1
edde6502	MainField_KibakoDesert_Contain_01_675433661	1
f8e16902	MainField_Item_Plant_O_1236002348	1
337c6c02	IsRegisteredPictureBook_Weapon_Sword_047	1
4bfd6d02	MainField_Item_Fruit_A_736785917	1
3b136f02	MainField_Enemy_Bokoblin_Senior_1677738069	1
e6bc6f02	MainField_Animal_Insect_C_2089415214	1
f0bc7002	IsPlayed_Demo043_0	1
89797102	Npc_Road_016_Talk	1
5cb27302	MainField_Enemy_Lizalfos_Guard_Junior_LongVisibility_3652737448	1
86247502	MainField_Item_Fruit_G_3310175644	1
21de7502	MainField_Obj_LiftRockEldin_A_01_1237778080	1
d9d37602	MainField_Item_Fruit_H_10052544	1
7d1d7702	MainField_Item_Material_04_4134723906	1
03087802	MainField_Obj_MineralBury_A_01_4117873039	1
4dc67a02	MainField_Enemy_Bokoblin_Senior_3691101881	1
b0327b02	MainField_Kibako_Contain_01_3831541949	1
0b598402	MainField_Item_Mushroom_B_1762181898	1
fb558502	Dungeon038_SmallKey07	1
445f8602	MainField_Item_Mushroom_B_3653527249	1
1e4f8802	MainField_Pot_4265925139	1
98bd8802	MainField_Item_Fruit_G_3906789521	1
d2958a02	MainField_Animal_Insect_T_1731555937	1
06cf8c02	MainField_Item_Mushroom_D_1734132005	1
4fc89002	AocField_Kibako_Contain_100enemy_640297540	1
e20e9102	MainField_Item_Mushroom_D_1618245029	1
b9f39302	MainField_Obj_Mineral_A_01_3450265367	1
83959602	MainField_WeaponDrop_1739062525	1
4bf09602	MainField_Enemy_Bokoblin_Guard_Junior_TreeHouseTop_2572492167	1
823f9802	MainField_Item_Fruit_B_73230857	1
941d9d02	MainField_Item_Fruit_B_1152646813	1
21269e02	MainField_Enemy_Bokoblin_Middle_2265198937	1
db83a202	MainField_Animal_LittleBird_A_2737417182	1
bdd6a502	CompleteTreasure_Dungeon064	1
8e6fa602	EquipTime_Weapon_Lsword_033	3
8891a602	MainField_OreDrop0_Enemy_Golem_Senior_321907823	1
4fcca702	MainField_Item_Mushroom_H_1173679750	1
1f4ba902	MainField_Animal_Deer_A_89904	1
d140ab02	MainField_TwnObj_Village_KorokPot_A_S_Act_01_1043384640	1
d119ad02	IsGet_MemoryPhoto_005	1
5b4cb002	MainField_TreasureSpot_00_2682084055	1
aab7b002	MainField_Item_Fruit_I_894164792	1
8b5eb302	MainField_WeaponDrop_2832391619	1
6771b402	MainField_Item_Material_04_2756210836	1
8d80b402	IsGet_Armor_173_Head	1
4350b502	MainField_Obj_Mineral_B_01_2714627185	1
ec02b702	MainField_Animal_Insect_F_2842207769	1
1c9cb902	MainField_Enemy_Keese_AllDay_160198103	1
73dbbb02	MainField_LinkTagAnd_01486576328	1
45fabc02	MainField_Enemy_Lizalfos_Junior_33672954	1
df16bd02	MainField_WeaponDrop_1618111426	1
6c92bf02	Npc_OasisStudent_A_DispNameFlag	1
e0fbc002	CDungeon_Enemy_Guardian_Mini_Senior_2845352289	1
e665c102	MainField_Item_Fruit_I_978095800	1
bbfac102	PictureBookSize_Weapon_Bow_036	3
ccacc302	Npc_SouthHateru007_DispNameFlag	1
feaec302	MainField_Item_Plant_A_3897809710	1
e4dfc402	MainField_Item_Fruit_G_1873522894	1
11fdc602	MainField_DgnObj_EntranceTerminalSP_3347288303	1
4a61cd02	MainField_Animal_Fish_B_3841940070	1
e605cf02	MainField_Item_Mushroom_D_1835628874	1
70f1d002	Npc_goron002_DispNameFlag	1
d4a5d202	MainField_Item_Mushroom_H_2093643162	1
92a7d402	PorchTime_Armor_158_Lower	3
33c2d502	TreasureHunt01_Finish	1
c6d7d502	MainField_Item_Mushroom_D_683674451	1
d023d702	Dungeon036_SmallKey01	1
f27ed702	CDungeon_Enemy_Guardian_Mini_Senior_3334538678	1
dfafd702	IsPlayed_Demo817_0	1
a6fed702	MainField_WeaponDrop_2293041085	1
f56dd802	MainField_Item_Plant_O_2255972902	1
be94d902	MainField_Item_Ore_I_3045461527	1
690fdd02	Defeated_Enemy_Wizzrobe_Fire_Senior_Num	3
7876dd02	MainField_Enemy_Keese_AllDay_2979690737	1
bff8dd02	GoronCamp_mini_Ready	1
bd74df02	MainField_TBox_Field_Stone_2239436877	1
b87cdf02	MainField_Item_Fruit_B_376495058	1
be81df02	MainField_Item_Mushroom_D_4095724708	1
ee9adf02	100enemy_Active3	1
0604e102	Enter_Dungeon024	1
20ece302	MainField_Obj_MineralBury_A_01_3928048355	1
1682e402	MainField_Item_Plant_L_2636312545	1
f9aae502	MainField_Item_Mushroom_D_2248915245	1
bd7ae902	MainField_Item_Plant_O_4247997075	1
a7d2eb02	MainField_Obj_MineralBury_A_01_1176975775	1
f26ded02	MainField_TBox_Field_Iron_477335528	1
594af102	Demo114_0	1
7ac0f102	MainField_Item_Mushroom_D_3425222703	1
afd2f102	MainField_Kibako_Contain_01_3378929281	1
174ff302	MainField_Weapon_Sword_021_1517240306	1
a88ff302	MainField_Item_Fruit_A_2722915325	1
b739f402	MainField_Animal_LittleBird_A_3266749432	1
5fc7f402	Dungeon088_SmallKey09	1
25e0f502	MainField_TBox_Field_Iron_3402792126	1
46e6f602	MainField_Item_Plant_O_2229131165	1
00faf602	MainField_Item_Fruit_A_951449393	1
575bf702	IsPlayed_Demo949_0	1
fefdf802	ZoraMini_DiveChallenge_ItemGet	1
59acfa02	MainField_OreDrop0_Enemy_Golem_Middle_975119268	1
6f0dfb02	PorchTime_Armor_211_Head	3
4637fc02	MainField_Enemy_Chuchu_Ice_Junior_2493410187	1
